#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2025-04-10T06:08:15 [V7.4.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2025-04-10T06:08:15	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.all=2&-out.add=_Glon,_Glat&-out.add=_RAJ,_DEJ&-sort=_r&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=VIII/81B/sumss212&-order=I&-out=RAJ2000&-out=e_RAJ2000&-out=DEJ2000&DEJ2000=&gt;-30 & &lt;0&-out=e_DEJ2000&-out=Sp&-out=e_Sp&-out=St&-out=e_St&-out=MajAxis&-out=MinAxis&-out=PA&-out=dMajAxis&-out=dMinAxis&-out=dPA&-out=Mosaic&-out=Nm&-out=Xpos&-out=Ypos&-out.all=2&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_8081
#Name: VIII/81B
#Title: Sydney University Molonglo Sky Survey (SUMSS V2.1) (Mauch+ 2008)
#INFO	ivoid=ivo://cds.vizier/viii/81b	    IVOID of underlying data collection
#INFO	creator=Mauch T.	    First author or institution
#INFO	cites=bibcode:2003MNRAS.342.1117M	    Article or Data origin sources
#INFO	original_date=2003	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/VIII/81B	    Dataset landing page
#INFO	publication_date=2013-07-10	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	G:	galactic
#Table	VIII_81B_sumss212:
#Name: VIII/81B/sumss212
#Title: The SUMSS Catalog, Version 2.1r (Feb-16-2012)
#Column	_Glon	(F11.7)	Galactic longitude (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.galactic.lon]
#Column	_Glat	(F11.7)	Galactic latitude (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.galactic.lat]
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	RAJ2000	(A11)	Right Ascension J2000	[ucd=pos.eq.ra;meta.main]
#Column	e_RAJ2000	(F4.1)	The uncertainty in Right Ascension (1)	[ucd=stat.error;pos.eq.ra]
#Column	DEJ2000	(A12)	Declination J2000	[ucd=pos.eq.dec;meta.main]
#Column	e_DEJ2000	(F4.1)	The uncertainty Declination	[ucd=stat.error;pos.eq.dec]
#Column	Sp	(F7.1)	Peak brightness at 843MHz (in mJy.beam-1)	[ucd=phot.flux.density;em.radio.750-1500MHz]
#Column	e_Sp	(F6.1)	Uncertainty on Sp	[ucd=stat.error;src.spType]
#Column	St	(F8.1)	Total flux density at 843MHz	[ucd=phot.flux.density;em.radio.750-1500MHz]
#Column	e_St	(F6.1)	Uncertainty on St	[ucd=stat.error]
#Column	MajAxis	(F6.1)	Fitted major axis	[ucd=phys.angSize;meta.modelled]
#Column	MinAxis	(F5.1)	Fitted minor axis	[ucd=phys.angSize;meta.modelled]
#Column	PA	(F5.1)	Fitted major axis position angle (N to E)	[ucd=pos.posAng;meta.modelled]
#Column	dMajAxis	(F6.1)	Fitted major axis after deconvolution (2)	[ucd=phys.angSize;meta.modelled]
#Column	dMinAxis	(F5.1)	Fitted minor axis after deconvolution (2)	[ucd=phys.angSize;meta.modelled]
#Column	dPA	(F5.1)	? Fitted major axis position angle	[ucd=pos.posAng;meta.modelled]
#Column	Mosaic	(A8)	Mosaic in which the source appears ({\fg{blue3}the link gives an access to the {\bf FITS} image}) (3)	[ucd=obs.image]
#Column	Nm	(I1)	Number of mosaics with the source (4)	[ucd=meta.number]
#Column	Xpos	(F6.1)	Position of the source on quoted mosaic (4)	[ucd=pos.cartesian.x;instr.det]
#Column	Ypos	(F6.1)	Position of the source on quoted mosaic (4)	[ucd=pos.cartesian.y;instr.det]
_Glon	_Glat	_RAJ2000	_DEJ2000	RAJ2000	e_RAJ2000	DEJ2000	e_DEJ2000	Sp	e_Sp	St	e_St	MajAxis	MinAxis	PA	dMajAxis	dMinAxis	dPA	Mosaic	Nm	Xpos	Ypos
355.4407003	+10.1496566	254.0231250	-26.9268056	16 56 05.55	 4.8	-26 55 36.50	 8.8	   16.9	   2.6	    25.6	   3.9	 132.3	 60.2	164.9	   0.0	  0.0	     	J1648M28	2	 114.8	 494.6
356.1168211	+10.6573419	254.0264583	-26.0901667	16 56 06.35	11.9	-26 05 24.60	12.3	   13.5	   3.1	    19.5	   4.6	  95.9	 84.0	 36.6	   0.0	  0.0	     	J1704M28	2	1285.0	 623.2
356.0336671	+10.5604413	254.0566667	-26.2140000	16 56 13.60	15.3	-26 12 50.40	12.5	   10.7	   3.1	    18.0	   5.2	  95.9	 76.7	 81.7	   0.0	  0.0	     	J1704M28	2	1275.5	 604.2
356.1002204	+10.5869238	254.0776250	-26.1459722	16 56 18.63	10.6	-26 08 45.50	 7.9	   14.0	   3.1	    19.6	   4.3	  95.9	 65.4	107.4	   0.0	  0.0	     	J1648M28	2	  94.8	 614.4
356.1909286	+10.6144762	254.1136667	-26.0584444	16 56 27.28	12.1	-26 03 30.40	 8.7	   11.9	   3.0	    16.2	   4.1	  95.9	 63.3	 73.4	   0.0	  0.0	     	J1704M28	2	1259.5	 628.2
356.2221234	+10.5270042	254.2117500	-26.0872500	16 56 50.82	12.9	-26 05 14.10	11.9	   13.3	   3.4	    19.7	   5.1	  95.9	 76.2	 55.7	   0.0	  0.0	     	J1648M28	2	  55.1	 623.1
355.9716766	+10.3290354	254.2201667	-26.4031667	16 56 52.84	 2.5	-26 24 11.40	 3.1	   57.7	   3.6	    57.7	   3.6	  95.9	 65.6	161.3	   0.0	  0.0	     	J1648M28	2	  54.4	 574.5
356.1016862	+10.3886682	254.2540417	-26.2653611	16 57 00.97	14.9	-26 15 55.30	13.1	   11.6	   3.4	    17.7	   5.2	  95.9	 76.1	 61.9	   0.0	  0.0	     	J1704M28	2	1217.3	 596.8
356.0141131	+10.2709001	254.3000417	-26.4053333	16 57 12.01	 1.6	-26 24 19.20	 2.0	  112.3	   4.3	   123.9	   4.8	 105.7	 45.0	179.3	   0.0	  0.0	     	J1648M28	2	  31.0	 574.0
356.1568200	+10.2409510	254.4217083	-26.3118889	16 57 41.21	13.2	-26 18 42.80	 8.4	   12.1	   3.4	    16.1	   4.5	  95.9	 60.1	 94.5	   0.0	  0.0	     	J1704M28	1	1168.0	 589.9
356.2277043	+10.2523907	254.4587083	-26.2494722	16 57 50.09	 5.8	-26 14 58.10	 8.8	   18.5	   3.5	    18.8	   3.6	  95.9	 58.9	167.4	   0.0	  0.0	     	J1704M28	1	1157.4	 599.6
356.1409015	+10.1129497	254.5247500	-26.4019167	16 58 05.94	12.4	-26 24 06.90	12.6	   10.3	   3.4	    10.3	   3.4	  95.9	 57.7	135.7	   0.0	  0.0	     	J1704M28	1	1137.4	 576.3
356.0908542	+10.0613763	254.5372500	-26.4723611	16 58 08.94	 8.3	-26 28 20.50	 6.0	   16.2	   3.2	    18.1	   3.6	  95.9	 54.1	 65.4	   0.0	  0.0	     	J1704M28	1	1133.5	 565.5
356.1381771	+10.0650973	254.5654583	-26.4330278	16 58 15.71	 1.5	-26 25 58.90	 1.8	  281.5	   9.0	   281.6	   9.0	  95.9	 49.1	174.3	   0.0	  0.0	     	J1704M28	1	1125.4	 571.6
356.1852372	+10.0664359	254.5955833	-26.3953333	16 58 22.94	 9.0	-26 23 43.20	 8.7	   16.3	   3.5	    18.1	   3.9	  95.9	 63.0	 47.3	   0.0	  0.0	     	J1704M28	1	1116.7	 577.4
356.4943780	+10.1749767	254.7042500	-26.0872778	16 58 49.02	 1.5	-26 05 14.20	 1.7	  857.7	  26.0	   857.9	  26.0	  95.9	 51.0	172.7	   0.0	  0.0	     	J1704M28	1	1085.8	 624.9
356.4853506	+10.1404650	254.7289167	-26.1151944	16 58 54.94	11.5	-26 06 54.70	 8.6	   11.4	   3.4	    11.4	   3.4	  95.9	 49.7	119.3	   0.0	  0.0	     	J1704M28	1	1078.5	 620.6
356.3300135	+10.0162925	254.7363333	-26.3120833	16 58 56.72	14.9	-26 18 43.50	15.0	   13.2	   3.8	    19.5	   5.5	  95.9	 85.8	 44.9	   0.0	  0.0	     	J1704M28	1	1075.7	 590.4
004.5068769	-10.1294113	279.0830000	-29.8171389	18 36 19.92	 1.7	-29 49 01.70	 2.4	   27.3	   1.4	    27.3	   1.4	  95.9	 46.3	  4.0	   0.0	  0.0	     	J1840M28	1	 965.4	  52.4
004.9144551	-10.0615189	279.2117500	-29.4258611	18 36 50.82	 1.7	-29 25 33.10	 2.4	   31.9	   1.7	    31.9	   1.7	  95.9	 46.3	176.9	   0.0	  0.0	     	J1840M28	1	 929.7	 112.6
004.7345717	-10.1541425	279.2200000	-29.6255833	18 36 52.80	 3.1	-29 37 32.10	 5.3	   11.2	   1.4	    11.2	   1.4	  95.9	 49.8	173.4	   0.0	  0.0	     	J1840M28	1	 926.9	  81.9
004.5540911	-10.3564287	279.3422917	-29.8729444	18 37 22.15	 2.9	-29 52 22.60	 2.7	   22.6	   1.6	    22.6	   1.6	  95.9	 51.9	 56.0	   0.0	  0.0	     	J1840M28	1	 891.6	  44.0
005.1492170	-10.1421285	279.4095000	-29.2520833	18 37 38.28	 4.7	-29 15 07.50	 6.2	   14.6	   1.9	    14.6	   1.9	  95.9	 65.7	 18.1	   0.0	  0.0	     	J1840M28	1	 873.6	 139.4
004.9687169	-10.2964543	279.4816667	-29.4788333	18 37 55.60	 2.8	-29 28 43.80	 5.4	   12.8	   1.6	    13.3	   1.7	  99.4	 45.5	178.1	   0.0	  0.0	     	J1840M28	1	 852.7	 104.7
004.7922031	-10.4040732	279.5077083	-29.6818611	18 38 01.85	 1.6	-29 40 54.70	 1.7	  131.9	   4.3	   157.8	   5.1	  95.9	 54.8	 77.7	   0.0	  0.0	     	J1840M28	1	 845.0	  73.5
004.7569715	-10.4573325	279.5460000	-29.7360000	18 38 11.04	 3.5	-29 44 09.60	 2.5	   18.7	   1.6	    18.7	   1.6	  95.9	 46.8	 72.0	   0.0	  0.0	     	J1840M28	1	 834.0	  65.2
005.0359538	-10.3499230	279.5697500	-29.4420556	18 38 16.74	 7.8	-29 26 31.40	 9.1	   10.8	   2.0	    10.8	   2.0	  95.9	 71.1	 29.0	   0.0	  0.0	     	J1840M28	1	 827.6	 110.4
005.1417169	-10.3098726	279.5795000	-29.3308889	18 38 19.08	 1.5	-29 19 51.20	 1.8	  208.8	   6.6	   208.8	   6.6	  95.9	 71.8	157.8	   0.0	  0.0	     	J1840M28	1	 825.0	 127.4
004.9808571	-10.4286522	279.6247500	-29.5247778	18 38 29.94	 4.3	-29 31 29.20	 3.7	   17.6	   1.9	    17.7	   1.9	  95.9	 51.8	 56.0	   0.0	  0.0	     	J1840M28	1	 811.9	  97.7
005.6902363	-10.0998514	279.6281250	-28.7531944	18 38 30.75	 9.2	-28 45 11.50	 9.8	   14.7	   3.0	    17.5	   3.5	  95.9	 75.3	 37.6	   0.0	  0.0	     	J1840M28	1	 811.7	 216.2
005.1973181	-10.4625499	279.7646250	-29.3469444	18 39 03.51	 1.6	-29 20 49.00	 1.8	  142.0	   4.7	   142.1	   4.7	  95.9	 56.0	132.5	   0.0	  0.0	     	J1840M28	1	 772.1	 125.0
005.5506996	-10.4149520	279.8857917	-29.0125000	18 39 32.59	 2.0	-29 00 45.00	 2.8	   47.6	   2.9	    47.6	   2.9	  95.9	 51.0	  7.9	   0.0	  0.0	     	J1840M28	1	 737.7	 176.4
005.8528947	-10.5258460	280.1454583	-28.7913056	18 40 34.91	 7.2	-28 47 28.70	 4.2	   15.6	   2.8	    15.6	   2.8	  95.9	 46.2	 75.0	   0.0	  0.0	     	J1840M28	1	 663.3	 210.4
005.1446101	-10.8622333	280.1544167	-29.5642778	18 40 37.06	 1.5	-29 33 51.40	 1.7	 1058.0	  31.8	  1058.0	  31.8	  95.9	 45.0	179.9	   0.0	  0.0	     	J1840M28	1	 661.0	  91.7
005.7720842	-10.7445772	280.3327500	-28.9563889	18 41 19.86	 3.2	-28 57 23.00	 5.9	   23.2	   3.3	    23.2	   3.3	  95.9	 47.9	  5.1	   0.0	  0.0	     	J1840M28	1	 609.7	 185.0
005.3051101	-10.9794543	280.3532500	-29.4713333	18 41 24.78	 3.1	-29 28 16.80	 3.4	   43.2	   3.3	    43.2	   3.3	  95.9	 61.4	140.2	   0.0	  0.0	     	J1840M28	1	 604.3	 105.9
005.4456872	-10.9322714	280.3713750	-29.3263333	18 41 29.13	 3.6	-29 19 34.80	 2.8	   37.3	   3.2	    38.9	   3.4	  95.9	 50.9	 63.6	   0.0	  0.0	     	J1840M28	1	 599.0	 128.2
005.0368146	-11.3797460	280.6429167	-29.8789722	18 42 34.30	 1.7	-29 52 44.30	 1.9	  136.1	   4.9	   136.2	   4.9	  95.9	 57.6	 44.8	   0.0	  0.0	     	J1840M28	1	 522.6	  43.1
005.0779306	-11.3841931	280.6671250	-29.8442778	18 42 40.11	 3.9	-29 50 39.40	 5.5	   25.2	   2.9	    25.2	   2.9	  95.9	 62.0	164.4	   0.0	  0.0	     	J1840M28	1	 515.6	  48.4
005.2473382	-11.3156852	280.6760833	-29.6647778	18 42 42.26	 2.5	-29 39 53.20	 2.1	   54.5	   3.2	    54.6	   3.2	  95.9	 47.8	111.9	   0.0	  0.0	     	J1840M28	1	 512.7	  76.0
005.0871591	-11.6982749	281.0004167	-29.9678056	18 44 00.10	 1.6	-29 58 04.10	 1.7	  223.5	   7.2	   249.3	   8.0	  84.9	 58.4	 50.2	   0.0	  0.0	     	J1836M32	2	 138.0	 723.6
005.4237451	-11.8031824	281.2689583	-29.7121944	18 45 04.55	 3.8	-29 42 43.90	 6.6	   18.2	   2.8	    18.2	   2.8	  95.9	 51.7	  7.8	   0.0	  0.0	     	J1840M28	1	 344.3	  68.1
005.4281851	-11.9130688	281.3860833	-29.7540278	18 45 32.66	 3.4	-29 45 14.50	 4.2	   38.5	   3.2	    38.5	   3.2	  95.9	 68.6	159.4	   0.0	  0.0	     	J1840M28	1	 311.2	  61.5
005.2450499	-12.0873708	281.4830833	-29.9893889	18 45 55.94	 4.2	-29 59 21.80	 2.8	   19.6	   2.1	    20.3	   2.2	  85.0	 46.6	 90.0	   0.0	  0.0	     	J1854M32	2	1276.6	 719.8
005.4646870	-12.1025900	281.6017917	-29.8002778	18 46 24.43	 4.3	-29 48 01.00	 4.7	   24.1	   2.6	    24.1	   2.6	  95.9	 61.0	 39.3	   0.0	  0.0	     	J1840M28	1	 250.2	  54.0
005.6054447	-12.0579028	281.6207083	-29.6565000	18 46 28.97	 2.1	-29 39 23.40	 2.4	   83.0	   3.7	   106.9	   4.7	  95.9	 76.0	 25.4	   0.0	  0.0	     	J1840M28	1	 244.1	  76.1
006.0929229	-12.0710021	281.8614583	-29.2281667	18 47 26.75	 5.4	-29 13 41.40	 6.2	   24.2	   3.0	    26.5	   3.3	  95.9	 74.5	154.3	   0.0	  0.0	     	J1840M28	1	 173.5	 141.4
005.8769246	-12.2085374	281.9047500	-29.4773333	18 47 37.14	 3.0	-29 28 38.40	 4.2	   30.2	   2.7	    30.2	   2.7	  95.9	 60.0	165.0	   0.0	  0.0	     	J1840M28	1	 162.4	 103.1
005.6560603	-12.3822649	281.9842500	-29.7456111	18 47 56.22	 1.8	-29 44 44.20	 2.7	   35.5	   2.1	    38.6	   2.3	 103.8	 45.7	  1.5	   0.0	  0.0	     	J1840M28	1	 141.3	  61.7
006.1831163	-12.1632887	281.9995417	-29.1861389	18 47 59.89	 5.0	-29 11 10.10	 6.8	   19.4	   2.8	    19.4	   2.8	  95.9	 64.1	162.3	   0.0	  0.0	     	J1840M28	1	 133.8	 147.6
005.8547638	-12.3512550	282.0438333	-29.5560000	18 48 10.52	 1.8	-29 33 21.60	 2.5	   44.6	   2.4	    44.6	   2.4	  95.9	 47.6	174.0	   0.0	  0.0	     	J1840M28	1	 123.3	  90.7
005.7359757	-12.4690106	282.1122917	-29.7102222	18 48 26.95	 4.9	-29 42 36.80	 5.2	   22.4	   2.2	    27.4	   2.7	  95.9	 82.0	146.0	   0.0	  0.0	     	J1840M28	1	 104.7	  66.8
005.9471121	-12.4248927	282.1636667	-29.5041667	18 48 39.28	 3.6	-29 30 15.00	 5.2	   20.3	   2.3	    20.3	   2.3	  95.9	 59.2	165.5	   0.0	  0.0	     	J1840M28	1	  88.9	  98.4
006.1363734	-12.4950599	282.3244167	-29.3646111	18 49 17.86	 1.9	-29 21 52.60	 3.1	   30.9	   2.2	    30.9	   2.2	  95.9	 45.2	177.7	   0.0	  0.0	     	J1840M28	1	  42.2	 119.4
006.4283437	-12.3788784	282.3375833	-29.0569444	18 49 21.02	 1.7	-29 03 25.00	 2.4	   64.6	   3.2	    64.6	   3.2	  95.9	 48.3	173.2	   0.0	  0.0	     	J1840M28	1	  36.4	 166.6
005.6642809	-12.7424798	282.3665833	-29.8862500	18 49 27.98	 1.5	-29 53 10.50	 1.7	  200.0	   6.3	   200.1	   6.3	  95.9	 54.3	  9.0	   0.0	  0.0	     	J1840M28	1	  33.7	  39.2
005.5818888	-12.8159958	282.4060833	-29.9896389	18 49 37.46	 1.6	-29 59 22.70	 2.1	   57.6	   2.5	    65.2	   2.8	  95.7	 45.9	176.7	   0.0	  0.0	     	J1854M32	2	1015.1	 721.8
005.9130646	-13.3807514	283.1529583	-29.9243333	18 52 36.71	 1.6	-29 55 27.60	 2.2	   47.4	   2.1	    51.9	   2.4	  92.9	 45.4	177.5	   0.0	  0.0	     	J1854M32	1	 803.4	 733.8
005.9938620	-13.7009134	283.5277083	-29.9813056	18 54 06.65	 3.9	-29 58 52.70	 7.4	   10.1	   1.5	    13.9	   2.1	 109.5	 51.5	170.3	   0.0	  0.0	     	J1854M32	1	 697.2	 724.0
006.5726819	-15.0005170	285.1617917	-29.9807222	19 00 38.83	 6.6	-29 58 50.60	 4.4	   16.2	   2.7	    17.7	   3.0	  84.9	 50.2	 75.3	   0.0	  0.0	     	J1854M32	1	 234.0	 722.2
007.0622625	-16.1370674	286.5824167	-29.9840278	19 06 19.78	 1.8	-29 59 02.50	 2.5	   28.0	   1.6	    29.6	   1.7	  89.0	 46.4	175.9	   0.0	  0.0	     	J1912M32	1	1106.8	 722.2
007.1150477	-16.1543157	286.6231250	-29.9437222	19 06 29.55	 1.6	-29 56 37.40	 2.2	   38.3	   1.8	    39.9	   1.8	  88.6	 45.0	  0.6	   0.0	  0.0	     	J1912M32	1	1095.4	 729.2
007.2491584	-16.3758696	286.9160417	-29.9088611	19 07 39.85	 1.5	-29 54 31.90	 1.8	   76.8	   2.7	    80.9	   2.9	  89.0	 46.0	176.6	   0.0	  0.0	     	J1912M32	1	1012.5	 735.8
007.3169399	-16.7173548	287.3092500	-29.9777222	19 09 14.22	 2.7	-29 58 39.80	 5.2	   12.8	   1.5	    15.7	   1.9	 103.8	 45.6	  3.5	   0.0	  0.0	     	J1912M32	1	 900.8	 724.3
007.4875875	-17.1581934	287.8517500	-29.9915000	19 11 24.42	 1.7	-29 59 29.40	 1.7	   99.5	   3.5	    99.5	   3.5	  84.9	 45.2	 83.1	   0.0	  0.0	     	J1912M32	1	 747.0	 722.2
007.6531284	-17.4275777	288.2082500	-29.9449167	19 12 49.98	 3.0	-29 56 41.70	 4.4	   21.2	   2.2	    23.1	   2.4	  87.6	 52.8	167.5	   0.0	  0.0	     	J1912M32	1	 645.9	 730.3
007.7143407	-17.6548333	288.4768750	-29.9747222	19 13 54.45	11.4	-29 58 29.00	12.1	   11.2	   2.8	    16.9	   4.3	  92.8	 74.1	142.9	   0.0	  0.0	     	J1912M32	1	 569.8	 725.0
008.1856136	-18.7699565	289.8639167	-29.9641944	19 19 27.34	 1.5	-29 57 51.10	 1.7	 1411.0	  42.5	  2087.0	  62.8	  84.9	 79.5	138.5	   0.0	  0.0	     	J1912M32	1	 176.6	 724.6
008.2604062	-18.7783156	289.9023333	-29.9011389	19 19 36.56	 8.3	-29 54 04.10	12.4	   10.6	   3.2	    10.6	   3.2	  84.9	 53.1	166.4	   0.0	  0.0	     	J1912M32	1	 165.4	 735.4
008.2045280	-18.8380261	289.9446667	-29.9719722	19 19 46.72	 3.6	-29 58 19.10	 5.9	   22.9	   3.1	    26.8	   3.6	  94.9	 51.8	167.7	   0.0	  0.0	     	J1912M32	1	 153.8	 723.0
008.3950971	-19.2650472	290.4793333	-29.9565278	19 21 55.04	 1.6	-29 57 23.50	 1.8	  158.6	   5.3	   158.7	   5.3	  84.9	 67.0	154.3	   0.0	  0.0	     	J1930M32	1	1277.8	 725.5
008.5349028	-19.7284429	291.0335000	-29.9974167	19 24 08.04	 2.8	-29 59 50.70	 4.7	   24.4	   3.0	    24.4	   3.0	  85.0	 45.0	  1.4	   0.0	  0.0	     	J1930M32	1	1120.6	 719.7
008.6367411	-19.9090028	291.2675417	-29.9712222	19 25 04.21	 6.5	-29 58 16.40	10.9	   10.9	   3.0	    10.9	   3.0	  84.9	 49.1	172.1	   0.0	  0.0	     	J1930M32	1	1054.4	 724.7
008.7736619	-20.2776213	291.7181250	-29.9795833	19 26 52.35	 5.3	-29 58 46.50	 9.8	   10.8	   2.8	    10.8	   2.8	  85.0	 45.0	  0.4	   0.0	  0.0	     	J1930M32	1	 926.6	 723.9
008.9303356	-20.6739137	292.2060000	-29.9792222	19 28 49.44	 6.7	-29 58 45.20	 5.6	   18.4	   2.8	    24.3	   3.7	  84.9	 62.9	 68.0	   0.0	  0.0	     	J1930M32	1	 788.3	 724.3
009.1712461	-21.1030395	292.7603333	-29.9151944	19 31 02.48	 5.5	-29 54 54.70	 6.3	   15.8	   2.2	    20.6	   2.8	  88.0	 68.5	151.3	   0.0	  0.0	     	J1930M32	1	 631.2	 735.4
009.4110591	-21.8181612	293.6239583	-29.9476667	19 34 29.75	 3.3	-29 56 51.60	 2.5	   20.8	   1.8	    20.8	   1.8	  84.9	 46.0	 75.3	   0.0	  0.0	     	J1930M32	1	 386.3	 729.0
009.7789173	-22.8590455	294.8876250	-29.9724722	19 39 33.03	 2.1	-29 58 20.90	 3.1	   21.2	   1.6	    21.2	   1.6	  84.9	 45.2	177.5	   0.0	  0.0	     	J1930M32	2	  28.3	 721.6
009.9417189	-23.1713733	295.2848333	-29.9330000	19 41 08.36	 6.4	-29 55 58.80	 4.3	   12.8	   2.1	    14.2	   2.3	  84.9	 51.1	 75.8	   0.0	  0.0	     	J1948M32	1	1191.4	 730.4
010.0404907	-23.5304218	295.7107500	-29.9637222	19 42 50.58	 8.1	-29 57 49.40	 6.0	   12.8	   2.4	    16.5	   3.1	  84.9	 59.3	 77.0	   0.0	  0.0	     	J1948M32	1	1070.5	 725.9
010.4689491	-24.5444106	296.9638333	-29.9166667	19 47 51.32	 7.8	-29 55 00.00	 9.2	   16.7	   3.5	    16.7	   3.5	  84.9	 65.2	155.4	   0.0	  0.0	     	J1948M32	1	 715.3	 735.2
010.4946201	-24.6263123	297.0620000	-29.9203333	19 48 14.88	10.8	-29 55 13.20	10.8	   11.3	   3.4	    11.3	   3.4	  84.9	 56.2	 45.1	   0.0	  0.0	     	J1948M32	1	 687.4	 734.6
010.5167576	-24.7390572	297.1927917	-29.9366944	19 48 46.27	 2.1	-29 56 12.10	 1.9	   81.0	   4.0	    81.0	   4.0	  84.9	 45.8	102.4	   0.0	  0.0	     	J1948M32	1	 650.3	 731.7
010.5151045	-24.7724845	297.2288750	-29.9486111	19 48 54.93	 2.8	-29 56 55.00	 4.8	   25.3	   3.2	    25.3	   3.2	  85.0	 45.0	179.9	   0.0	  0.0	     	J1948M32	1	 640.1	 729.7
010.6290898	-25.0855938	297.6094167	-29.9482778	19 50 26.26	 2.4	-29 56 53.80	 3.4	   42.8	   3.4	    42.8	   3.4	  84.9	 51.5	168.6	   0.0	  0.0	     	J1948M32	1	 532.2	 729.5
010.7364897	-25.4800392	298.0770417	-29.9781389	19 52 18.49	 2.5	-29 58 41.30	 3.5	   39.7	   3.2	    39.7	   3.2	  84.9	 53.7	 12.8	   0.0	  0.0	     	J1948M32	1	 399.7	 723.8
010.7913519	-25.4812149	298.0959583	-29.9313889	19 52 23.03	 8.0	-29 55 53.00	 8.0	   15.9	   3.2	    18.1	   3.6	  84.9	 63.7	134.0	   0.0	  0.0	     	J1948M32	1	 394.2	 731.8
010.8951943	-25.8941697	298.5827083	-29.9690278	19 54 19.85	13.9	-29 58 08.50	12.1	   12.2	   3.4	    21.4	   5.9	  88.4	 76.4	 82.3	   0.0	  0.0	     	J1948M32	1	 256.3	 724.4
010.9461469	-25.8874721	298.5915000	-29.9233333	19 54 21.96	 2.4	-29 55 24.00	 3.3	   46.2	   3.4	    46.2	   3.4	  84.9	 55.2	 13.9	   0.0	  0.0	     	J1948M32	1	 253.6	 732.3
010.9549246	-25.9671857	298.6818750	-29.9401389	19 54 43.65	11.6	-29 56 24.50	12.3	   12.6	   3.4	    16.2	   4.3	  84.9	 72.1	145.6	   0.0	  0.0	     	J1948M32	1	 228.1	 729.2
010.9396185	-26.0555599	298.7742083	-29.9801389	19 55 05.81	 8.6	-29 58 48.50	 6.6	   16.3	   3.3	    20.8	   4.2	  84.9	 59.7	107.7	   0.0	  0.0	     	J1948M32	1	 202.1	 722.0
010.9680746	-26.1309039	298.8660417	-29.9786667	19 55 27.85	 7.8	-29 58 43.20	 4.4	   14.5	   3.0	    14.5	   3.0	  85.0	 45.0	 90.2	   0.0	  0.0	     	J1948M32	1	 176.1	 722.1
011.0097199	-26.1594234	298.9105000	-29.9516944	19 55 38.52	10.6	-29 57 06.10	 8.1	   10.6	   3.1	    10.6	   3.1	  84.9	 49.0	 61.2	   0.0	  0.0	     	J1948M32	1	 163.4	 726.6
011.0917317	-26.3025176	299.0935833	-29.9249167	19 56 22.46	 8.7	-29 55 29.70	 8.5	   17.6	   3.3	    25.4	   4.7	  84.9	 75.5	128.0	   0.0	  0.0	     	J2006M32	2	1387.4	 729.8
011.0833085	-26.3402901	299.1325000	-29.9435278	19 56 31.80	 7.1	-29 56 36.70	 5.6	   15.7	   3.0	    16.4	   3.1	  84.9	 51.2	118.8	   0.0	  0.0	     	J2006M32	2	1376.2	 726.7
011.0870519	-26.4093566	299.2096667	-29.9611667	19 56 50.32	10.4	-29 57 40.20	 8.6	   14.4	   3.2	    21.3	   4.8	  84.9	 68.1	 77.9	   0.0	  0.0	     	J2006M32	2	1354.2	 723.9
011.1420090	-26.5594815	299.3920000	-29.9594167	19 57 34.08	11.7	-29 57 33.90	 8.6	   11.9	   3.1	    16.3	   4.3	  84.9	 61.7	 86.5	   0.0	  0.0	     	J2006M32	2	1302.6	 724.7
011.4160510	-27.2541306	300.2412917	-29.9329722	20 00 57.91	 1.7	-29 55 58.70	 1.9	  108.8	   3.9	   126.8	   4.6	  84.9	 71.2	 33.3	   0.0	  0.0	     	J2006M32	1	1062.0	 731.3
